"No.","Leftover Capture Data","Length","Source Port","Destination Port","Time","Source","Destination","Protocol","Info"
"7000","0003fd00","31","0x00000001","0xffffffff","109.231392","1.3.1","host","USB","URB_INTERRUPT in"
"7001","0001ff00","31","0x00000001","0xffffffff","109.262592","1.3.1","host","USB","URB_INTERRUPT in"
"7002","0002ff00","31","0x00000001","0xffffffff","109.278192","1.3.1","host","USB","URB_INTERRUPT in"
"7003","0001fe00","31","0x00000001","0xffffffff","109.293792","1.3.1","host","USB","URB_INTERRUPT in"
"7004","0000ff00","31","0x00000001","0xffffffff","109.402992","1.3.1","host","USB","URB_INTERRUPT in"
"7005","0001ff00","31","0x00000001","0xffffffff","109.402992","1.3.1","host","USB","URB_INTERRUPT in"
"7006","0001ff00","31","0x00000001","0xffffffff","109.418592","1.3.1","host","USB","URB_INTERRUPT in"
"7007","0002ff00","31","0x00000001","0xffffffff","109.434192","1.3.1","host","USB","URB_INTERRUPT in"
"7008","0001ff00","31","0x00000001","0xffffffff","109.449792","1.3.1","host","USB","URB_INTERRUPT in"
"7009","0000ff00","31","0x00000001","0xffffffff","109.480992","1.3.1","host","USB","URB_INTERRUPT in"
"7010","0000ff00","31","0x00000001","0xffffffff","109.574592","1.3.1","host","USB","URB_INTERRUPT in"
"7011","0000fe00","31","0x00000001","0xffffffff","109.590192","1.3.1","host","USB","URB_INTERRUPT in"
"7012","00ffff00","31","0x00000001","0xffffffff","109.621392","1.3.1","host","USB","URB_INTERRUPT in"
"7013","01000000","31","0x00000001","0xffffffff","109.761793","1.3.1","host","USB","URB_INTERRUPT in"
"7014","01ff0000","31","0x00000001","0xffffffff","109.808593","1.3.1","host","USB","URB_INTERRUPT in"
"7015","01fe0200","31","0x00000001","0xffffffff","109.824193","1.3.1","host","USB","URB_INTERRUPT in"
"7016","01000200","31","0x00000001","0xffffffff","109.839793","1.3.1","host","USB","URB_INTERRUPT in"
"7017","01fe0200","31","0x00000001","0xffffffff","109.855393","1.3.1","host","USB","URB_INTERRUPT in"
"7018","01000100","31","0x00000001","0xffffffff","109.855393","1.3.1","host","USB","URB_INTERRUPT in"
"7019","01ff0400","31","0x00000001","0xffffffff","109.870993","1.3.1","host","USB","URB_INTERRUPT in"
"7020","01000100","31","0x00000001","0xffffffff","109.870993","1.3.1","host","USB","URB_INTERRUPT in"
"7021","01000200","31","0x00000001","0xffffffff","109.886593","1.3.1","host","USB","URB_INTERRUPT in"
"7022","01000200","31","0x00000001","0xffffffff","109.886593","1.3.1","host","USB","URB_INTERRUPT in"
"7023","01ff0300","31","0x00000001","0xffffffff","109.902193","1.3.1","host","USB","URB_INTERRUPT in"
"7024","01000200","31","0x00000001","0xffffffff","109.902193","1.3.1","host","USB","URB_INTERRUPT in"
"7025","01000100","31","0x00000001","0xffffffff","109.917793","1.3.1","host","USB","URB_INTERRUPT in"
"7026","01fe0400","31","0x00000001","0xffffffff","109.917793","1.3.1","host","USB","URB_INTERRUPT in"
"7027","01ff0100","31","0x00000001","0xffffffff","109.933393","1.3.1","host","USB","URB_INTERRUPT in"
"7028","01000200","31","0x00000001","0xffffffff","109.933393","1.3.1","host","USB","URB_INTERRUPT in"
"7029","01000100","31","0x00000001","0xffffffff","109.948993","1.3.1","host","USB","URB_INTERRUPT in"
"7030","01000100","31","0x00000001","0xffffffff","109.948993","1.3.1","host","USB","URB_INTERRUPT in"
"7031","01ff0100","31","0x00000001","0xffffffff","109.964593","1.3.1","host","USB","URB_INTERRUPT in"
"7032","01000200","31","0x00000001","0xffffffff","109.980193","1.3.1","host","USB","URB_INTERRUPT in"
"7033","01ff0200","31","0x00000001","0xffffffff","109.980193","1.3.1","host","USB","URB_INTERRUPT in"
"7034","01000100","31","0x00000001","0xffffffff","109.995793","1.3.1","host","USB","URB_INTERRUPT in"
"7035","01000200","31","0x00000001","0xffffffff","110.011393","1.3.1","host","USB","URB_INTERRUPT in"
"7036","01000100","31","0x00000001","0xffffffff","110.026993","1.3.1","host","USB","URB_INTERRUPT in"
"7037","01000100","31","0x00000001","0xffffffff","110.026993","1.3.1","host","USB","URB_INTERRUPT in"
"7038","01000100","31","0x00000001","0xffffffff","110.042593","1.3.1","host","USB","URB_INTERRUPT in"
"7039","01000200","31","0x00000001","0xffffffff","110.058193","1.3.1","host","USB","URB_INTERRUPT in"
"7040","01ff0100","31","0x00000001","0xffffffff","110.058193","1.3.1","host","USB","URB_INTERRUPT in"
"7041","01000100","31","0x00000001","0xffffffff","110.073793","1.3.1","host","USB","URB_INTERRUPT in"
"7042","01000100","31","0x00000001","0xffffffff","110.089393","1.3.1","host","USB","URB_INTERRUPT in"
"7043","01000200","31","0x00000001","0xffffffff","110.104993","1.3.1","host","USB","URB_INTERRUPT in"
"7044","01000100","31","0x00000001","0xffffffff","110.104993","1.3.1","host","USB","URB_INTERRUPT in"
"7045","01000100","31","0x00000001","0xffffffff","110.120593","1.3.1","host","USB","URB_INTERRUPT in"
"7046","01000100","31","0x00000001","0xffffffff","110.120593","1.3.1","host","USB","URB_INTERRUPT in"
"7047","01000200","31","0x00000001","0xffffffff","110.136193","1.3.1","host","USB","URB_INTERRUPT in"
"7048","01000100","31","0x00000001","0xffffffff","110.136193","1.3.1","host","USB","URB_INTERRUPT in"
"7049","01000100","31","0x00000001","0xffffffff","110.151793","1.3.1","host","USB","URB_INTERRUPT in"
"7050","01000100","31","0x00000001","0xffffffff","110.151793","1.3.1","host","USB","URB_INTERRUPT in"
"7051","01000200","31","0x00000001","0xffffffff","110.167393","1.3.1","host","USB","URB_INTERRUPT in"
"7052","01000100","31","0x00000001","0xffffffff","110.167393","1.3.1","host","USB","URB_INTERRUPT in"
"7053","01000100","31","0x00000001","0xffffffff","110.182993","1.3.1","host","USB","URB_INTERRUPT in"
"7054","01000100","31","0x00000001","0xffffffff","110.198593","1.3.1","host","USB","URB_INTERRUPT in"
"7055","01000200","31","0x00000001","0xffffffff","110.245393","1.3.1","host","USB","URB_INTERRUPT in"
"7056","01000100","31","0x00000001","0xffffffff","110.245393","1.3.1","host","USB","URB_INTERRUPT in"
"7057","01000100","31","0x00000001","0xffffffff","110.260993","1.3.1","host","USB","URB_INTERRUPT in"
"7058","01000100","31","0x00000001","0xffffffff","110.276594","1.3.1","host","USB","URB_INTERRUPT in"
"7059","0100ff00","31","0x00000001","0xffffffff","110.370194","1.3.1","host","USB","URB_INTERRUPT in"
"7060","0100ff00","31","0x00000001","0xffffffff","110.370194","1.3.1","host","USB","URB_INTERRUPT in"
"7061","0100fe00","31","0x00000001","0xffffffff","110.385794","1.3.1","host","USB","URB_INTERRUPT in"
"7062","0100fd00","31","0x00000001","0xffffffff","110.385794","1.3.1","host","USB","URB_INTERRUPT in"
"7063","0100fe00","31","0x00000001","0xffffffff","110.401394","1.3.1","host","USB","URB_INTERRUPT in"
"7064","0100fc00","31","0x00000001","0xffffffff","110.401394","1.3.1","host","USB","URB_INTERRUPT in"
"7065","0000fc00","31","0x00000001","0xffffffff","110.416994","1.3.1","host","USB","URB_INTERRUPT in"
"7066","0000fc00","31","0x00000001","0xffffffff","110.416994","1.3.1","host","USB","URB_INTERRUPT in"
"7067","0000fd00","31","0x00000001","0xffffffff","110.432594","1.3.1","host","USB","URB_INTERRUPT in"
"7068","0000fd00","31","0x00000001","0xffffffff","110.432594","1.3.1","host","USB","URB_INTERRUPT in"
"7069","0000fd00","31","0x00000001","0xffffffff","110.448194","1.3.1","host","USB","URB_INTERRUPT in"
"7070","0000fd00","31","0x00000001","0xffffffff","110.448194","1.3.1","host","USB","URB_INTERRUPT in"
"7071","0000fd00","31","0x00000001","0xffffffff","110.463794","1.3.1","host","USB","URB_INTERRUPT in"
"7072","0000fe00","31","0x00000001","0xffffffff","110.463794","1.3.1","host","USB","URB_INTERRUPT in"
"7073","0000fc00","31","0x00000001","0xffffffff","110.479394","1.3.1","host","USB","URB_INTERRUPT in"
"7074","0000ff00","31","0x00000001","0xffffffff","110.479394","1.3.1","host","USB","URB_INTERRUPT in"
"7075","0000fd00","31","0x00000001","0xffffffff","110.494994","1.3.1","host","USB","URB_INTERRUPT in"
"7076","0000ff00","31","0x00000001","0xffffffff","110.494994","1.3.1","host","USB","URB_INTERRUPT in"
"7077","0000fe00","31","0x00000001","0xffffffff","110.494994","1.3.1","host","USB","URB_INTERRUPT in"
"7078","0000fe00","31","0x00000001","0xffffffff","110.510594","1.3.1","host","USB","URB_INTERRUPT in"
"7079","0000fe00","31","0x00000001","0xffffffff","110.510594","1.3.1","host","USB","URB_INTERRUPT in"
"7080","0001ff00","31","0x00000001","0xffffffff","110.526194","1.3.1","host","USB","URB_INTERRUPT in"
"7081","0000fe00","31","0x00000001","0xffffffff","110.541794","1.3.1","host","USB","URB_INTERRUPT in"
"7082","0001ff00","31","0x00000001","0xffffffff","110.557394","1.3.1","host","USB","URB_INTERRUPT in"
"7083","0002ff00","31","0x00000001","0xffffffff","110.572994","1.3.1","host","USB","URB_INTERRUPT in"
"7084","0000ff00","31","0x00000001","0xffffffff","110.588594","1.3.1","host","USB","URB_INTERRUPT in"
"7085","0000fe00","31","0x00000001","0xffffffff","110.588594","1.3.1","host","USB","URB_INTERRUPT in"
"7086","0000ff00","31","0x00000001","0xffffffff","110.604194","1.3.1","host","USB","URB_INTERRUPT in"
"7087","0001fe00","31","0x00000001","0xffffffff","110.619794","1.3.1","host","USB","URB_INTERRUPT in"
"7088","0000fe00","31","0x00000001","0xffffffff","110.635394","1.3.1","host","USB","URB_INTERRUPT in"
"7089","0000ff00","31","0x00000001","0xffffffff","110.635394","1.3.1","host","USB","URB_INTERRUPT in"
"7090","0000ff00","31","0x00000001","0xffffffff","110.650994","1.3.1","host","USB","URB_INTERRUPT in"
"7091","0000fe00","31","0x00000001","0xffffffff","110.650994","1.3.1","host","USB","URB_INTERRUPT in"
"7092","0000fe00","31","0x00000001","0xffffffff","110.666594","1.3.1","host","USB","URB_INTERRUPT in"
"7093","0000ff00","31","0x00000001","0xffffffff","110.666594","1.3.1","host","USB","URB_INTERRUPT in"
"7094","0000ff00","31","0x00000001","0xffffffff","110.697794","1.3.1","host","USB","URB_INTERRUPT in"
"7095","0001ff00","31","0x00000001","0xffffffff","110.697794","1.3.1","host","USB","URB_INTERRUPT in"
"7096","00010000","31","0x00000001","0xffffffff","110.728994","1.3.1","host","USB","URB_INTERRUPT in"
"7097","00010000","31","0x00000001","0xffffffff","110.744594","1.3.1","host","USB","URB_INTERRUPT in"
"7098","0001ff00","31","0x00000001","0xffffffff","110.744594","1.3.1","host","USB","URB_INTERRUPT in"
"7099","0000ff00","31","0x00000001","0xffffffff","110.760194","1.3.1","host","USB","URB_INTERRUPT in"
"7100","0001ff00","31","0x00000001","0xffffffff","110.775794","1.3.1","host","USB","URB_INTERRUPT in"
"7101","0001ff00","31","0x00000001","0xffffffff","110.791394","1.3.1","host","USB","URB_INTERRUPT in"
"7102","00010000","31","0x00000001","0xffffffff","110.806994","1.3.1","host","USB","URB_INTERRUPT in"
"7103","0001ff00","31","0x00000001","0xffffffff","110.822594","1.3.1","host","USB","URB_INTERRUPT in"
"7104","0001ff00","31","0x00000001","0xffffffff","110.853795","1.3.1","host","USB","URB_INTERRUPT in"
"7105","0000ff00","31","0x00000001","0xffffffff","110.869395","1.3.1","host","USB","URB_INTERRUPT in"
"7106","0000ff00","31","0x00000001","0xffffffff","110.884995","1.3.1","host","USB","URB_INTERRUPT in"
"7107","0000ff00","31","0x00000001","0xffffffff","110.900595","1.3.1","host","USB","URB_INTERRUPT in"
"7108","0000fe00","31","0x00000001","0xffffffff","110.916195","1.3.1","host","USB","URB_INTERRUPT in"
"7109","0000ff00","31","0x00000001","0xffffffff","110.978595","1.3.1","host","USB","URB_INTERRUPT in"
"7110","0000ff00","31","0x00000001","0xffffffff","110.994195","1.3.1","host","USB","URB_INTERRUPT in"
"7111","0000ff00","31","0x00000001","0xffffffff","111.009795","1.3.1","host","USB","URB_INTERRUPT in"
"7112","0000fe00","31","0x00000001","0xffffffff","111.025395","1.3.1","host","USB","URB_INTERRUPT in"
"7113","0000ff00","31","0x00000001","0xffffffff","111.040995","1.3.1","host","USB","URB_INTERRUPT in"
"7114","00fffe00","31","0x00000001","0xffffffff","111.072195","1.3.1","host","USB","URB_INTERRUPT in"
"7115","01000000","31","0x00000001","0xffffffff","111.150195","1.3.1","host","USB","URB_INTERRUPT in"
"7116","0101fd00","31","0x00000001","0xffffffff","111.243795","1.3.1","host","USB","URB_INTERRUPT in"
"7117","0101ff00","31","0x00000001","0xffffffff","111.274995","1.3.1","host","USB","URB_INTERRUPT in"
"7118","01ff0000","31","0x00000001","0xffffffff","111.446596","1.3.1","host","USB","URB_INTERRUPT in"
"7119","01ff0100","31","0x00000001","0xffffffff","111.462196","1.3.1","host","USB","URB_INTERRUPT in"
"7120","01ff0100","31","0x00000001","0xffffffff","111.477796","1.3.1","host","USB","URB_INTERRUPT in"
"7121","01000100","31","0x00000001","0xffffffff","111.540196","1.3.1","host","USB","URB_INTERRUPT in"
"7122","01000200","31","0x00000001","0xffffffff","111.555796","1.3.1","host","USB","URB_INTERRUPT in"
"7123","01010100","31","0x00000001","0xffffffff","111.555796","1.3.1","host","USB","URB_INTERRUPT in"
"7124","01000100","31","0x00000001","0xffffffff","111.571396","1.3.1","host","USB","URB_INTERRUPT in"
"7125","01000100","31","0x00000001","0xffffffff","111.618196","1.3.1","host","USB","URB_INTERRUPT in"
"7126","01010100","31","0x00000001","0xffffffff","111.633796","1.3.1","host","USB","URB_INTERRUPT in"
"7127","01000100","31","0x00000001","0xffffffff","111.664996","1.3.1","host","USB","URB_INTERRUPT in"
"7128","01010100","31","0x00000001","0xffffffff","111.727396","1.3.1","host","USB","URB_INTERRUPT in"
"7129","0101ff00","31","0x00000001","0xffffffff","111.789796","1.3.1","host","USB","URB_INTERRUPT in"
"7130","0101ff00","31","0x00000001","0xffffffff","111.820996","1.3.1","host","USB","URB_INTERRUPT in"
"7131","0101ff00","31","0x00000001","0xffffffff","111.836596","1.3.1","host","USB","URB_INTERRUPT in"
"7132","0100ff00","31","0x00000001","0xffffffff","111.852196","1.3.1","host","USB","URB_INTERRUPT in"
"7133","0100ff00","31","0x00000001","0xffffffff","111.867796","1.3.1","host","USB","URB_INTERRUPT in"
"7134","0100ff00","31","0x00000001","0xffffffff","111.867796","1.3.1","host","USB","URB_INTERRUPT in"
"7135","0100fe00","31","0x00000001","0xffffffff","111.883396","1.3.1","host","USB","URB_INTERRUPT in"
"7136","0100ff00","31","0x00000001","0xffffffff","111.898996","1.3.1","host","USB","URB_INTERRUPT in"
"7137","0100ff00","31","0x00000001","0xffffffff","111.898996","1.3.1","host","USB","URB_INTERRUPT in"
"7138","0100ff00","31","0x00000001","0xffffffff","111.914596","1.3.1","host","USB","URB_INTERRUPT in"
"7139","00000000","31","0x00000001","0xffffffff","112.086197","1.3.1","host","USB","URB_INTERRUPT in"
"7140","0000fe00","31","0x00000001","0xffffffff","112.148597","1.3.1","host","USB","URB_INTERRUPT in"
"7141","0000ff00","31","0x00000001","0xffffffff","112.148597","1.3.1","host","USB","URB_INTERRUPT in"
"7142","0000fe00","31","0x00000001","0xffffffff","112.164197","1.3.1","host","USB","URB_INTERRUPT in"
"7143","0000ff00","31","0x00000001","0xffffffff","112.164197","1.3.1","host","USB","URB_INTERRUPT in"
"7144","0000fe00","31","0x00000001","0xffffffff","112.179797","1.3.1","host","USB","URB_INTERRUPT in"
"7145","0001ff00","31","0x00000001","0xffffffff","112.195397","1.3.1","host","USB","URB_INTERRUPT in"
"7146","0001ff00","31","0x00000001","0xffffffff","112.210997","1.3.1","host","USB","URB_INTERRUPT in"
"7147","0001ff00","31","0x00000001","0xffffffff","112.226597","1.3.1","host","USB","URB_INTERRUPT in"
"7148","0002fe00","31","0x00000001","0xffffffff","112.242197","1.3.1","host","USB","URB_INTERRUPT in"
"7149","0001ff00","31","0x00000001","0xffffffff","112.242197","1.3.1","host","USB","URB_INTERRUPT in"
"7150","0001ff00","31","0x00000001","0xffffffff","112.257797","1.3.1","host","USB","URB_INTERRUPT in"
"7151","0001ff00","31","0x00000001","0xffffffff","112.257797","1.3.1","host","USB","URB_INTERRUPT in"
"7152","0002ff00","31","0x00000001","0xffffffff","112.273397","1.3.1","host","USB","URB_INTERRUPT in"
"7153","0002fe00","31","0x00000001","0xffffffff","112.304597","1.3.1","host","USB","URB_INTERRUPT in"
"7154","0001ff00","31","0x00000001","0xffffffff","112.304597","1.3.1","host","USB","URB_INTERRUPT in"
"7155","0002fe00","31","0x00000001","0xffffffff","112.335797","1.3.1","host","USB","URB_INTERRUPT in"
"7156","0001ff00","31","0x00000001","0xffffffff","112.351397","1.3.1","host","USB","URB_INTERRUPT in"
"7157","0001ff00","31","0x00000001","0xffffffff","112.444997","1.3.1","host","USB","URB_INTERRUPT in"
"7158","0001ff00","31","0x00000001","0xffffffff","112.460597","1.3.1","host","USB","URB_INTERRUPT in"
"7159","00010000","31","0x00000001","0xffffffff","112.476197","1.3.1","host","USB","URB_INTERRUPT in"
"7160","00030000","31","0x00000001","0xffffffff","112.507397","1.3.1","host","USB","URB_INTERRUPT in"
"7161","00020000","31","0x00000001","0xffffffff","112.522997","1.3.1","host","USB","URB_INTERRUPT in"
"7162","00010000","31","0x00000001","0xffffffff","112.538597","1.3.1","host","USB","URB_INTERRUPT in"
"7163","00010000","31","0x00000001","0xffffffff","112.554198","1.3.1","host","USB","URB_INTERRUPT in"
"7164","00010000","31","0x00000001","0xffffffff","112.585398","1.3.1","host","USB","URB_INTERRUPT in"
"7165","00020000","31","0x00000001","0xffffffff","112.632198","1.3.1","host","USB","URB_INTERRUPT in"
"7166","00010000","31","0x00000001","0xffffffff","112.647798","1.3.1","host","USB","URB_INTERRUPT in"
"7167","00010000","31","0x00000001","0xffffffff","112.694598","1.3.1","host","USB","URB_INTERRUPT in"
"7168","00010000","31","0x00000001","0xffffffff","112.741398","1.3.1","host","USB","URB_INTERRUPT in"
"7169","01000000","31","0x00000001","0xffffffff","112.741398","1.3.1","host","USB","URB_INTERRUPT in"
"7170","01020000","31","0x00000001","0xffffffff","112.756998","1.3.1","host","USB","URB_INTERRUPT in"
"7171","01010000","31","0x00000001","0xffffffff","112.772598","1.3.1","host","USB","URB_INTERRUPT in"
"7172","01010000","31","0x00000001","0xffffffff","112.772598","1.3.1","host","USB","URB_INTERRUPT in"
"7173","01010000","31","0x00000001","0xffffffff","112.850598","1.3.1","host","USB","URB_INTERRUPT in"
"7174","01030000","31","0x00000001","0xffffffff","112.866198","1.3.1","host","USB","URB_INTERRUPT in"
"7175","01010000","31","0x00000001","0xffffffff","112.866198","1.3.1","host","USB","URB_INTERRUPT in"
"7176","01010000","31","0x00000001","0xffffffff","112.881798","1.3.1","host","USB","URB_INTERRUPT in"
"7177","01020000","31","0x00000001","0xffffffff","112.881798","1.3.1","host","USB","URB_INTERRUPT in"
"7178","01020000","31","0x00000001","0xffffffff","112.897398","1.3.1","host","USB","URB_INTERRUPT in"
"7179","01030000","31","0x00000001","0xffffffff","112.897398","1.3.1","host","USB","URB_INTERRUPT in"
